Sales_ID,Car_Brand,Car_Model,Car_Variant,Year,Selling_Price,km_Driven,Mileage,Engine,Max_Power,Seats,Fuel,Transmission,Owner,Seller_Type,Sold,City_Name,City_Code,State_Name,State_Code,Region,Region_Code,Postal_Code
2711,Maruti,Ertiga,LXI,2017,600000,35000,17.5,1373.0,91.1,7,Petrol,Manual,First Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
2712,Maruti,Baleno,,2017,570000,35000,21.4,1197.0,83.1,5,Petrol,Manual,First Owner,Individual,N,Ludhiana,CT18,Punjab,ST21,North,R5,141003
2713,Maruti,Alto,VXI,2016,325000,20000,23.95,998.0,67.05,5,Petrol,Manual,First Owner,Individual,N,Mangalore,CT23,Karnataka,ST12,South,R4,574142
2714,Mahindra,XUV500,mHawk,2016,975000,54000,16.0,1997.0,140.0,7,Diesel,Automatic,First Owner,Individual,N,Nellore,CT25,Andhra Pradesh,ST01,South,R4,524225
2715,Hyundai,i20,,2015,480000,60000,18.6,1197.0,81.83,5,Petrol,Manual,First Owner,Individual,N,Ahmedabad,CT11,Gujarat,ST07,West,R3,380052
2716,Maruti,Alto,Base,2014,185000,10300,22.74,796.0,47.3,5,Petrol,Manual,First Owner,Individual,N,Kolkata,CT08,West Bengal,ST29,East,R2,700053
2717,Hyundai,Creta,Plus,2015,1050000,50000,17.01,1582.0,126.2,5,Diesel,Automatic,First Owner,Individual,N,Ludhiana,CT18,Punjab,ST21,North,R5,141003
2718,Maruti,Baleno,Alpha,2019,760000,3000,21.01,1197.0,81.8,5,Petrol,Manual,First Owner,Individual,N,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
2719,Volkswagen,Polo,Trendline,2019,570000,5000,18.78,999.0,75.0,5,Petrol,Manual,First Owner,Individual,N,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
2721,Maruti,Baleno,,2018,700000,13000,21.4,1197.0,83.1,5,Petrol,Manual,First Owner,Individual,N,Kolkata,CT08,West Bengal,ST29,East,R2,700053
2722,Ford,EcoSport,BSIV,2015,775000,30000,15.63,1499.0,110.4,5,Petrol,Automatic,First Owner,Individual,N,Jaipur,CT06,Rajasthan,ST22,North,R5,302029
2723,BMW,7,Ld,2007,750000,60000,14.49,2993.0,258.0,5,Diesel,Automatic,Second Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
2724,Chevrolet,Spark,LS,2010,140000,100000,18.0,995.0,62.0,5,Petrol,Manual,Second Owner,Individual,N,Vadodara,CT17,Gujarat,ST07,West,R3,391510
2725,Maruti,Alto,Base,2016,220000,40000,22.74,796.0,47.3,5,Petrol,Manual,First Owner,Individual,N,Thrissur,CT24,Kerala,ST13,South,R4,680001
2726,Hyundai,Santro,,2013,184000,15000,0.0,1086.0,62.1,5,Petrol,Manual,First Owner,Individual,N,Delhi,CT09,Delhi,ST34,North,R5,110029
2728,Hyundai,i20,,2017,440000,50000,18.6,1197.0,81.83,5,Petrol,Manual,Second Owner,Individual,N,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452003
2729,Hyundai,i20,SX,2017,650000,80000,21.19,1396.0,88.73,5,Diesel,Manual,First Owner,Individual,N,Noida,CT12,Uttar Pradesh,ST28,Central,R1,201301
2730,Mahindra,TUV,AMT,2017,660000,50000,18.49,1493.0,100.0,7,Diesel,Automatic,First Owner,Individual,N,Noida,CT12,Uttar Pradesh,ST28,Central,R1,201301
2731,Maruti,Eeco,BSIV,2017,380000,30000,21.94,1196.0,61.7,5,CNG,Manual,First Owner,Individual,N,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
2732,Toyota,Corolla,DG,2012,415000,125000,21.43,1364.0,87.2,5,Diesel,Manual,Second Owner,Individual,N,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641043
2733,Hyundai,i10,L,2012,225000,110000,19.81,1086.0,68.05,5,Petrol,Manual,First Owner,Individual,N,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641043
2734,Maruti,Ertiga,VDI,2013,600000,30000,20.77,1248.0,88.76,7,Diesel,Manual,Second Owner,Individual,N,Thrissur,CT24,Kerala,ST13,South,R4,680001
2735,Maruti,Ertiga,ZDI,2014,620000,148000,20.77,1248.0,88.8,7,Diesel,Manual,Second Owner,Individual,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
2736,Mahindra,TUV,Plus,2016,750000,35000,18.49,1493.0,100.0,7,Diesel,Manual,First Owner,Individual,N,Delhi,CT09,Delhi,ST34,North,R5,110029
2737,Hyundai,Grand,Magna,2016,400000,80000,18.9,1197.0,82.0,5,Petrol,Manual,Second Owner,Individual,N,Mysore,CT19,Karnataka,ST12,South,R4,570004
2738,Maruti,Wagon,LX,2005,110000,110000,18.9,998.0,67.1,5,Petrol,Manual,First Owner,Individual,N,Jaipur,CT06,Rajasthan,ST22,North,R5,302029
2739,Tata,Indica,LS,2012,119000,95000,19.4,1405.0,70.0,5,Diesel,Manual,Second Owner,Individual,N,Kochi,CT07,Kerala,ST13,South,R4,682001
2740,Honda,Amaze,Dtech,2015,600000,25000,25.8,1498.0,98.6,5,Diesel,Manual,First Owner,Individual,N,Patna,CT13,Bihar,ST04,East,R2,800002
2741,Maruti,Zen,,2011,200000,80000,26.3,998.0,67.1,5,CNG,Manual,First Owner,Individual,N,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452003
2742,Tata,Zest,XMS,2014,280000,60000,23.0,1248.0,88.7,5,Diesel,Manual,Second Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
2743,Skoda,Rapid,Ambition,2013,375000,100000,15.0,1598.0,105.0,5,Petrol,Manual,First Owner,Individual,N,kanpur,CT20,Uttar Pradesh,ST28,Central,R1,208002
2744,Datsun,GO,BSIV,2016,350000,50000,19.44,1198.0,67.0,7,Petrol,Manual,First Owner,Individual,N,Nellore,CT25,Andhra Pradesh,ST01,South,R4,524225
2745,Hyundai,Xcent,Option,2017,620000,31000,25.4,1186.0,73.97,5,Diesel,Manual,First Owner,Individual,N,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641043
2746,Maruti,Swift,VDI,2017,570000,120000,26.59,1248.0,74.0,5,Diesel,Manual,First Owner,Individual,N,Ranchi,CT28,Jharkhand,ST11,East,R2,834001
2747,Maruti,Swift,VDi,2012,290000,105000,19.3,1248.0,73.9,5,Diesel,Manual,Second Owner,Individual,N,Ludhiana,CT18,Punjab,ST21,North,R5,141003
2748,Maruti,Ertiga,Plus,2016,711000,120000,24.52,1248.0,88.5,7,Diesel,Manual,First Owner,Individual,N,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452003
2749,Maruti,Swift,VDI,2012,370000,60000,22.9,1248.0,74.0,5,Diesel,Manual,First Owner,Individual,N,Ludhiana,CT18,Punjab,ST21,North,R5,141003
2750,Maruti,Dzire,LXI,2020,550000,15000,23.26,1197.0,88.5,5,Petrol,Manual,First Owner,Individual,N,Hyderabad,CT05,Telangana,ST25,South,R4,500020
2751,Maruti,Swift,VXI,2013,325000,150000,18.6,1197.0,85.8,5,Petrol,Manual,Second Owner,Individual,N,Aurangabad,CT26,Maharashtra,ST15,West,R3,431001
2752,Honda,Amaze,BSIV,2018,670000,93000,27.4,1498.0,98.63,5,Diesel,Manual,First Owner,Individual,N,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641043
2753,Hyundai,i10,L,2017,385000,42000,19.81,1086.0,68.05,5,Petrol,Manual,Second Owner,Individual,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
2754,Hyundai,Santro,GLS,2008,114999,80000,17.92,1086.0,62.1,5,Petrol,Manual,Second Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
2755,Hyundai,Santro,GLS,2010,200000,90000,17.92,1086.0,62.1,5,Petrol,Manual,First Owner,Individual,N,Ludhiana,CT18,Punjab,ST21,North,R5,141003
2756,Maruti,Vitara,AMT,2019,860000,6500,24.3,1248.0,88.5,5,Diesel,Automatic,First Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
2757,Maruti,Baleno,,2018,600000,60000,27.39,1248.0,74.0,5,Diesel,Manual,First Owner,Individual,N,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
2758,Maruti,Alto,VXI,2016,265000,110000,23.95,998.0,67.05,5,Petrol,Manual,First Owner,Individual,N,Surat,CT14,Gujarat,ST07,West,R3,395007
2759,Tata,Indica,GLX,2015,155000,60000,23.7,1193.0,55.23,5,CNG,Manual,Second Owner,Individual,N,Mumbai,CT01,Maharashtra,ST15,West,R3,400053
2760,Maruti,S-Cross,SH,2019,900000,60000,25.1,1248.0,88.5,5,Diesel,Manual,First Owner,Individual,N,Mumbai,CT01,Maharashtra,ST15,West,R3,400053
2761,Maruti,Ertiga,VDI,2013,650000,170000,20.77,1248.0,88.76,7,Diesel,Manual,Third Owner,Individual,N,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
2762,Maruti,800,EX,2004,70000,220000,16.1,796.0,37.0,4,Petrol,Manual,Second Owner,Individual,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
2763,Maruti,Alto,LXI,2012,180000,80000,22.74,796.0,47.3,5,Petrol,Manual,First Owner,Individual,N,Jaipur,CT06,Rajasthan,ST22,North,R5,302029
2764,Hyundai,EON,Plus,2013,200000,57000,21.1,814.0,55.2,5,Petrol,Manual,First Owner,Individual,N,Pune,CT02,Maharashtra,ST15,West,R3,411006
2765,Hyundai,i10,L,2014,300000,100000,19.81,1086.0,68.05,5,Petrol,Manual,First Owner,Individual,N,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452003
2766,Hyundai,Verna,S,2015,650000,40000,17.01,1591.0,121.3,5,Petrol,Manual,First Owner,Individual,N,Noida,CT12,Uttar Pradesh,ST28,Central,R1,201301
2767,Maruti,Alto,LXI,2014,267000,40000,22.74,796.0,47.3,5,Petrol,Manual,First Owner,Individual,N,Noida,CT12,Uttar Pradesh,ST28,Central,R1,201301
2768,Maruti,Wagon,CNG,2018,450000,50000,26.6,998.0,58.16,5,CNG,Manual,First Owner,Individual,N,Ahmedabad,CT11,Gujarat,ST07,West,R3,380052
2769,Hyundai,Grand,Sportz,2014,400000,90000,18.9,1197.0,82.0,5,Petrol,Manual,Second Owner,Individual,N,Jamshedpur,CT27,Jharkhand,ST11,East,R2,831001
2770,Mahindra,Xylo,BSIV,2012,310000,86000,14.0,2498.0,112.0,8,Diesel,Manual,First Owner,Individual,N,kanpur,CT20,Uttar Pradesh,ST28,Central,R1,208002
2771,Tata,Nano,Cx,2009,70000,15000,26.0,624.0,35.0,4,Petrol,Manual,First Owner,Individual,N,Surat,CT14,Gujarat,ST07,West,R3,395007
2772,Mahindra,Bolero,AC,2017,675000,70000,15.96,2523.0,62.1,7,Diesel,Manual,Second Owner,Individual,N,Thrissur,CT24,Kerala,ST13,South,R4,680001
2773,Ford,Classic,Titanium,2013,350000,120000,14.09,1596.0,99.6,5,Petrol,Manual,First Owner,Individual,N,Patna,CT13,Bihar,ST04,East,R2,800002
2774,Maruti,Alto,VXI,2014,240000,80000,23.95,998.0,67.05,5,Petrol,Manual,Second Owner,Individual,N,Delhi,CT09,Delhi,ST34,North,R5,110029
2775,Tata,Indigo,III,2014,185000,80000,19.09,1405.0,69.01,5,Diesel,Manual,Second Owner,Individual,N,Hyderabad,CT05,Telangana,ST25,South,R4,500020
2776,Hyundai,EON,Plus,2017,250000,50000,21.1,814.0,55.2,5,Petrol,Manual,First Owner,Individual,N,Kolkata,CT08,West Bengal,ST29,East,R2,700053
2777,Maruti,Alto,LXi,2009,135000,100000,19.7,796.0,46.3,5,Petrol,Manual,First Owner,Individual,N,Hyderabad,CT05,Telangana,ST25,South,R4,500020
2778,Hyundai,Verna,SX,2011,500000,80000,22.32,1582.0,126.32,5,Diesel,Manual,First Owner,Individual,N,Kochi,CT07,Kerala,ST13,South,R4,682001
2779,Tata,New,,2010,300000,108957,13.93,2179.0,138.0,7,Diesel,Manual,First Owner,Individual,N,Mumbai,CT01,Maharashtra,ST15,West,R3,400053
2780,Tata,Tiago,XT,2017,328000,68000,23.84,1199.0,84.0,5,Petrol,Manual,Second Owner,Individual,N,Jaipur,CT06,Rajasthan,ST22,North,R5,302029
2781,Mahindra,Bolero,BSIII,2015,509999,65000,15.96,2523.0,62.1,7,Diesel,Manual,First Owner,Individual,N,Pune,CT02,Maharashtra,ST15,West,R3,411006
2782,Mahindra,Xylo,,2015,575000,110000,14.02,2179.0,118.3,8,Diesel,Manual,Second Owner,Individual,N,Thrissur,CT24,Kerala,ST13,South,R4,680001
2783,Mahindra,Xylo,BSIV,2012,700000,50000,12.2,2498.0,112.0,8,Diesel,Manual,First Owner,Individual,N,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452003
2784,Maruti,Wagon,Minor,2008,105000,100000,18.9,1061.0,67.0,5,Petrol,Manual,Third Owner,Individual,N,Delhi,CT09,Delhi,ST34,North,R5,110029
2785,Maruti,800,AC,2008,60000,80000,16.1,796.0,37.0,4,Petrol,Manual,Second Owner,Individual,N,Ranchi,CT28,Jharkhand,ST11,East,R2,834001
2786,Maruti,Alto,BSIII,2008,112999,80000,19.7,796.0,46.3,5,Petrol,Manual,Third Owner,Individual,N,Ludhiana,CT18,Punjab,ST21,North,R5,141003
2787,Tata,Indica,LS,2015,229999,120000,19.1,1405.0,70.0,5,Diesel,Manual,Second Owner,Individual,N,Kolkata,CT08,West Bengal,ST29,East,R2,700053
2788,Ford,Figo,ZXI,2012,325000,150000,20.0,1399.0,68.0,5,Diesel,Manual,First Owner,Individual,N,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641043
2789,Hyundai,i20,Spotz,2017,650000,20000,18.6,1197.0,81.83,5,Petrol,Manual,First Owner,Individual,N,Ranchi,CT28,Jharkhand,ST11,East,R2,834001
2790,Tata,Indigo,LX,2009,85000,80000,17.0,1405.0,70.0,5,Diesel,Manual,Second Owner,Individual,N,Delhi,CT09,Delhi,ST34,North,R5,110029
2791,Honda,Mobilio,DTEC,2015,570000,93000,24.5,1498.0,98.6,7,Diesel,Manual,Second Owner,Individual,N,Chennai,CT03,Tamil Nadu,ST24,South,R4,600018
2792,Maruti,Swift,BSIV,2015,525000,134000,25.2,1248.0,74.0,5,Diesel,Manual,First Owner,Individual,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
2793,Hyundai,i20,Magna,2013,350000,90000,18.5,1197.0,82.85,5,Petrol,Manual,Second Owner,Individual,N,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641043
2794,Maruti,Swift,ABS,2007,250000,60000,16.6,1197.0,85.0,5,Petrol,Manual,First Owner,Individual,N,Mysore,CT19,Karnataka,ST12,South,R4,570004
2795,Mahindra,Xylo,IV,2010,300000,120000,14.0,2489.0,95.0,8,Diesel,Manual,Second Owner,Individual,N,Kochi,CT07,Kerala,ST13,South,R4,682001
2796,Jeep,Compass,Option,2017,1325000,30000,17.1,1956.0,170.0,5,Diesel,Manual,First Owner,Individual,N,Mangalore,CT23,Karnataka,ST12,South,R4,574142
2797,Hyundai,i20,CRDi,2017,650000,22200,22.54,1396.0,88.73,5,Diesel,Manual,First Owner,Individual,N,Ranchi,CT28,Jharkhand,ST11,East,R2,834001
2798,Hyundai,Grand,Option,2018,520000,6000,18.9,1197.0,81.86,5,Petrol,Manual,First Owner,Individual,N,Pune,CT02,Maharashtra,ST15,West,R3,411006
2799,Maruti,Swift,Deca,2016,500000,32000,20.4,1197.0,81.8,5,Petrol,Manual,First Owner,Individual,N,Kochi,CT07,Kerala,ST13,South,R4,682001
2800,Renault,KWID,RXL,2016,220000,90000,25.17,799.0,53.3,5,Petrol,Manual,First Owner,Individual,N,Kochi,CT07,Kerala,ST13,South,R4,682001
2801,Maruti,Ciaz,Alpha,2017,650000,78000,28.09,1248.0,88.5,5,Diesel,Manual,Third Owner,Individual,N,Nellore,CT25,Andhra Pradesh,ST01,South,R4,524225
2802,Honda,WR-V,VX,2017,819999,12000,17.5,1199.0,88.7,5,Petrol,Manual,First Owner,Individual,N,Mangalore,CT23,Karnataka,ST12,South,R4,574142
2803,Renault,Duster,Explore,2016,645000,120000,19.87,1461.0,83.8,5,Diesel,Manual,First Owner,Individual,N,Delhi,CT09,Delhi,ST34,North,R5,110029
2804,Maruti,Ertiga,VDI,2015,780000,40000,24.52,1248.0,88.5,7,Diesel,Manual,First Owner,Individual,N,Hyderabad,CT05,Telangana,ST25,South,R4,500020
2805,Honda,City,EXi,2008,215000,110000,17.7,1497.0,78.0,5,Petrol,Manual,Second Owner,Individual,N,Aurangabad,CT26,Maharashtra,ST15,West,R3,431001
2806,Toyota,Innova,seater,2007,600000,260000,12.8,2494.0,102.0,7,Diesel,Manual,Third Owner,Individual,N,Vadodara,CT17,Gujarat,ST07,West,R3,391510
2807,Maruti,Alto,LX,2011,114999,10000,19.7,796.0,46.3,5,Petrol,Manual,First Owner,Individual,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
2808,Tata,Indica,LSi,2012,75000,12000,16.84,1193.0,64.4,5,Petrol,Manual,First Owner,Individual,N,Thrissur,CT24,Kerala,ST13,South,R4,680001
2809,Chevrolet,Beat,LT,2011,120000,60000,18.6,1199.0,79.4,5,Petrol,Manual,First Owner,Individual,N,Delhi,CT09,Delhi,ST34,North,R5,110029
2810,Renault,KWID,Optional,2016,250000,41000,25.17,799.0,53.3,5,Petrol,Manual,First Owner,Individual,N,Pune,CT02,Maharashtra,ST15,West,R3,411006
2811,Maruti,Omni,IV,2018,200000,25000,16.8,796.0,34.2,8,Petrol,Manual,First Owner,Individual,N,Delhi,CT09,Delhi,ST34,North,R5,110029
2812,Hyundai,Xcent,S,2015,380000,30000,19.1,1197.0,82.0,5,Petrol,Manual,First Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
2813,Honda,Amaze,DTEC,2018,560000,50000,25.8,1498.0,98.6,5,Diesel,Manual,First Owner,Individual,N,Vadodara,CT17,Gujarat,ST07,West,R3,391510
2814,Maruti,Ignis,BSIV,2018,575000,10000,20.89,1197.0,81.8,5,Petrol,Manual,First Owner,Individual,N,kanpur,CT20,Uttar Pradesh,ST28,Central,R1,208002
2815,Mahindra,Bolero,SLE,2017,620000,40000,16.5,1493.0,70.0,7,Diesel,Manual,First Owner,Individual,N,Aurangabad,CT26,Maharashtra,ST15,West,R3,431001
2816,Mahindra,Scorpio,BSIII,2012,525000,120000,12.05,2179.0,120.0,8,Diesel,Manual,First Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
2817,Maruti,Swift,VDI,2017,635000,40000,26.59,1248.0,74.0,5,Diesel,Manual,First Owner,Individual,N,Jamshedpur,CT27,Jharkhand,ST11,East,R2,831001
2818,Renault,Duster,AWD,2016,650000,80000,19.72,1461.0,108.45,5,Diesel,Manual,First Owner,Individual,N,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
2819,Maruti,800,Std,2001,39000,42108,16.1,796.0,37.0,4,Petrol,Manual,First Owner,Individual,N,Ahmedabad,CT11,Gujarat,ST07,West,R3,380052
2820,Ford,Figo,Opt,2017,550000,70000,25.83,1498.0,99.0,5,Diesel,Manual,Second Owner,Individual,N,Ahmedabad,CT11,Gujarat,ST07,West,R3,380052
2821,Maruti,Ritz,VDi,2009,145000,150000,21.1,1248.0,73.9,5,Diesel,Manual,Third Owner,Individual,N,Mangalore,CT23,Karnataka,ST12,South,R4,574142
2822,Tata,Indigo,LS,2007,130000,100000,16.1,1405.0,70.0,5,Diesel,Manual,Third Owner,Individual,N,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
2823,Maruti,Ertiga,Plus,2017,825000,79000,25.47,1248.0,88.5,7,Diesel,Manual,First Owner,Dealer,N,Pune,CT02,Maharashtra,ST15,West,R3,411006
2824,Toyota,Fortuner,AT,2015,1650000,91000,12.55,2982.0,168.5,7,Diesel,Automatic,Second Owner,Dealer,N,Kochi,CT07,Kerala,ST13,South,R4,682001
2825,Maruti,Vitara,ZDi,2018,875000,50000,24.3,1248.0,88.5,5,Diesel,Manual,First Owner,Dealer,N,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
2826,Maruti,Ciaz,SHVS,2016,650000,81000,28.09,1248.0,88.5,5,Diesel,Manual,Second Owner,Dealer,N,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452003
2827,Jaguar,XF,Luxury,2014,2000000,51000,14.74,2993.0,270.9,5,Diesel,Automatic,First Owner,Individual,N,Pune,CT02,Maharashtra,ST15,West,R3,411006
2828,BMW,X1,Sportline,2018,2850000,27000,17.05,1995.0,184.0,5,Diesel,Automatic,First Owner,Dealer,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
2829,Audi,Q3,Plus,2018,2800000,26000,15.73,1968.0,174.33,5,Diesel,Automatic,First Owner,Dealer,N,Vadodara,CT17,Gujarat,ST07,West,R3,391510
2830,BMW,5,Line,2018,3900000,17100,22.48,1995.0,187.74,5,Diesel,Automatic,First Owner,Dealer,N,Mumbai,CT01,Maharashtra,ST15,West,R3,400053
2831,Chevrolet,Sail,LS,2013,246000,56000,22.1,1248.0,74.0,5,Diesel,Manual,First Owner,Dealer,N,Delhi,CT09,Delhi,ST34,North,R5,110029
2832,Honda,Amaze,Diesel,2013,325000,60000,24.7,1498.0,98.63,5,Diesel,Manual,Second Owner,Dealer,N,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
2833,Jeep,Compass,Limited,2019,1450000,22000,16.0,1368.0,160.0,5,Petrol,Automatic,First Owner,Dealer,N,Surat,CT14,Gujarat,ST07,West,R3,395007
2834,Honda,BRV,CVT,2017,850000,30000,15.4,1497.0,117.3,7,Petrol,Automatic,First Owner,Dealer,N,Thrissur,CT24,Kerala,ST13,South,R4,680001
2835,Volkswagen,Vento,Comfortline,2015,560000,43001,22.27,1498.0,108.6,5,Diesel,Manual,First Owner,Dealer,N,Surat,CT14,Gujarat,ST07,West,R3,395007
2836,Maruti,Ertiga,VDI,2015,575000,60000,25.47,1248.0,88.5,7,Diesel,Manual,First Owner,Dealer,N,Jaipur,CT06,Rajasthan,ST22,North,R5,302029
2837,Maruti,Celerio,AMT,2019,470000,9000,21.63,998.0,67.04,5,Petrol,Automatic,First Owner,Dealer,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
2838,Tata,Indigo,III,2014,221000,65000,19.09,1405.0,69.01,5,Diesel,Manual,First Owner,Dealer,N,Vadodara,CT17,Gujarat,ST07,West,R3,391510
2839,Toyota,Innova,Seater,2014,680000,95000,12.99,2494.0,100.6,8,Diesel,Manual,First Owner,Dealer,N,Pune,CT02,Maharashtra,ST15,West,R3,411006
2840,Ford,Endeavour,,2013,700000,62000,13.1,2499.0,141.0,7,Diesel,Manual,First Owner,Dealer,N,Hyderabad,CT05,Telangana,ST25,South,R4,500020
2841,Volvo,S60,SUMMUM,2016,1950000,48000,9.0,1984.0,181.0,5,Diesel,Automatic,First Owner,Dealer,N,Mysore,CT19,Karnataka,ST12,South,R4,570004
2842,Hyundai,Creta,Plus,2015,875000,72000,17.01,1582.0,126.2,5,Diesel,Automatic,First Owner,Dealer,N,Kochi,CT07,Kerala,ST13,South,R4,682001
2843,Hyundai,Verna,Option,2017,850000,35000,22.0,1582.0,126.2,5,Diesel,Manual,Third Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
2844,Renault,Duster,Optional,2013,550000,100600,20.46,1461.0,83.8,5,Diesel,Manual,Third Owner,Individual,N,Thrissur,CT24,Kerala,ST13,South,R4,680001
2845,Maruti,Swift,VDI,2013,480000,105000,23.4,1248.0,74.0,5,Diesel,Manual,Third Owner,Individual,N,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641043
2846,Mahindra,Scorpio,WD,2017,1050000,90000,15.4,2179.0,120.0,7,Diesel,Manual,First Owner,Individual,N,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641043
2847,Mahindra,Bolero,ZLX,2016,631000,92385,15.96,2523.0,62.1,7,Diesel,Manual,First Owner,Individual,N,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
2848,Tata,Nano,XT,2015,165000,25000,25.4,624.0,37.5,4,Petrol,Manual,First Owner,Individual,N,Hyderabad,CT05,Telangana,ST25,South,R4,500020
2849,Maruti,Ritz,VXI,2010,320000,60000,21.1,1197.0,85.8,5,Petrol,Manual,Second Owner,Individual,N,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452003
2850,Maruti,Ritz,ZXi,2012,360000,100000,18.5,1197.0,85.8,5,Petrol,Manual,Second Owner,Individual,N,Ranchi,CT28,Jharkhand,ST11,East,R2,834001
2852,Hyundai,Elantra,GT,2006,175000,25000,13.0,1795.0,127.0,5,Petrol,Manual,Third Owner,Individual,N,Ranchi,CT28,Jharkhand,ST11,East,R2,834001
2853,Hyundai,i20,CRDi,2016,725000,120000,22.54,1396.0,88.73,5,Diesel,Manual,First Owner,Individual,N,Patna,CT13,Bihar,ST04,East,R2,800002
2854,Fiat,Linea,Multijet,2014,280000,185000,19.5,1248.0,75.0,5,Diesel,Manual,Third Owner,Individual,N,Mumbai,CT01,Maharashtra,ST15,West,R3,400053
2855,Volkswagen,Polo,L,2011,325000,134000,22.07,1199.0,73.9,5,Diesel,Manual,Second Owner,Individual,N,Pune,CT02,Maharashtra,ST15,West,R3,411006
2856,Ford,Figo,ZXI,2014,320000,120000,20.0,1399.0,68.05,5,Diesel,Manual,Third Owner,Individual,N,Ahmedabad,CT11,Gujarat,ST07,West,R3,380052
2857,Hyundai,Grand,BSIV,2018,500000,120000,18.9,1197.0,81.86,5,Petrol,Manual,First Owner,Individual,N,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641043
2858,Mahindra,XUV500,WD,2014,825000,165000,15.1,2179.0,140.0,7,Diesel,Manual,Second Owner,Individual,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
2859,Maruti,Ritz,LDi,2016,350000,120000,23.2,1248.0,73.94,5,Diesel,Manual,Third Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
2860,Hyundai,i20,Sportz,2011,470000,89000,23.0,1396.0,90.0,5,Diesel,Manual,First Owner,Individual,N,kanpur,CT20,Uttar Pradesh,ST28,Central,R1,208002
2861,Mahindra,Renault,Diesel,2009,125000,120000,19.2,1461.0,65.0,5,Diesel,Manual,Third Owner,Individual,N,Jaipur,CT06,Rajasthan,ST22,North,R5,302029
2862,Hyundai,Elantra,GLS,2006,140000,120000,13.1,1795.0,127.0,5,Petrol,Automatic,First Owner,Individual,N,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
2863,Honda,Amaze,DTEC,2013,484999,50000,25.8,1498.0,98.6,5,Diesel,Manual,First Owner,Individual,N,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
2864,Maruti,Alto,LXI,2018,308000,15000,24.7,796.0,47.3,5,Petrol,Manual,First Owner,Individual,N,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
2865,Hyundai,Grand,BSIV,2019,570000,13000,18.9,1197.0,81.86,5,Petrol,Manual,First Owner,Individual,N,Noida,CT12,Uttar Pradesh,ST28,Central,R1,201301
2866,Toyota,Fortuner,Diesel,2010,900000,240000,11.5,2982.0,171.0,7,Diesel,Manual,First Owner,Individual,N,kanpur,CT20,Uttar Pradesh,ST28,Central,R1,208002
2867,Jeep,Compass,,2017,1800000,45000,16.3,1956.0,170.0,5,Diesel,Manual,First Owner,Individual,N,Mysore,CT19,Karnataka,ST12,South,R4,570004
2869,Maruti,Swift,VXI,2018,680000,28000,21.21,1197.0,81.8,5,Petrol,Automatic,First Owner,Individual,N,Jaipur,CT06,Rajasthan,ST22,North,R5,302029
